,mention,obj,prob,pmid
989,Tregs,cell_type,0.5024223923683167,35261782
990,Tregs,cell_type,0.5703853368759155,35261782
991,cytotoxic T cells,cell_type,0.914121150970459,35261782
992,solid tumors,disease,0.9998679161071777,35261782
993,Treg,cell_type,0.8040192127227783,35261782
994,cancer,disease,0.9652130603790283,35261782
995,colorectal cancer,disease,0.9999979138374329,35261782
996,CRC,disease,0.9999945759773254,35261782
997,intratumoral,cell_type,0.4882887899875641,35261782
998,Tregs,cell_type,0.5054447650909424,35261782
999,CRC,disease,0.9991282820701599,35261782
1000,patients,species,0.9936782717704773,35261782
1001,High-Treg CRCs,cell_line,0.69988614320755,35261782
1002,High,cell_type,0.49063393473625183,35261782
1003,Treg CRCs,cell_type,0.4367664158344269,35261782
1004,immune response,DNA,0.51951003074646,35261782
1005,IFN,gene,0.9841885566711426,35261782
1006,IFN,gene,0.9871196746826172,35261782
1007,IL2,gene,0.9669235348701477,35261782
1008,IL6,gene,0.9852719902992249,35261782
1009,CD8,gene,0.9906277656555176,35261782
1010,CD4,gene,0.993382453918457,35261782
1011,M1 and M2 macrophage,cell_type,0.7897672057151794,35261782
1012,dendritic cells,cell_type,0.9264483451843262,35261782
1013,high-Treg CRCs,cell_line,0.8451436758041382,35261782
1014,low-Treg CRCs,cell_line,0.6920381188392639,35261782
1015,K,DNA,0.508558988571167,35261782
1016,K-ras,gene,0.996051549911499,35261782
1017,TGF,gene,0.7815432548522949,35261782
1018,TNF,gene,0.7610329389572144,35261782
1019,Treg,cell_type,0.48930665850639343,35261782
1020,CRC,disease,0.9993255138397217,35261782
1021,Tregs,cell_type,0.558830201625824,35261782
1022,metastatic CRCs,disease,0.980743944644928,35261782
1023,Tregs,cell_type,0.7386168837547302,35261782
1024,Treg,cell_type,0.8176149129867554,35261782
1025,CRC,disease,0.9998050332069397,35261782
1026,Treg,gene,0.8051815032958984,35261782
1027,CRCs,disease,0.9570667743682861,35261782
1028,FOLFOX,drug,0.5243476629257202,35261782
1029,low-Treg CRCs,cell_line,0.8972768783569336,35261782
1030,Treg,cell_type,0.8270938396453857,35261782
1031,CRCs,cell_type,0.44923287630081177,35261782
1032,high-Treg CRCs,cell_line,0.8701469302177429,35261782
1033,-,cell_type,0.4823422431945801,35261782
1034,Treg CRCs,cell_type,0.4764513373374939,35261782
1035,PD-L1,gene,0.9830118417739868,35261782
1036,PD-L2,gene,0.9972466826438904,35261782
1037,CTLA4,gene,0.9979493021965027,35261782
1038,TIGIT,gene,0.9968456625938416,35261782
1039,BTLA,gene,0.9941813349723816,35261782
1040,CRCs,disease,0.9967027306556702,35261782
1041,Tregs,cell_type,0.4160522520542145,35261782
1042,tumor,disease,0.9992684721946716,35261782
1043,Ornithobacterium,species,0.5024455785751343,35261782
1044,Treg,cell_type,0.37722668051719666,35261782
1045,tumor,disease,0.997364342212677,35261782
1046,CRC,disease,0.9995741248130798,35261782
1047,M2e,gene,0.8833246231079102,35260804
1048,tissue,cell_line,0.7024775743484497,35260804
1049,tissue-resident memory CD4 T cells,cell_type,0.7016149759292603,35260804
1050,Trm,cell_type,0.7524040937423706,35260804
1051,CTA1-3M2e-DD,gene,0.9272031188011169,35260804
1052,M2e-specific Th17 Trm cells,cell_line,0.7343290448188782,35260804
1053,M2e,gene,0.9610353112220764,35260804
1054,influenza virus infection,disease,0.9768989682197571,35260804
1055,CD4,gene,0.9940341114997864,35260804
1056,T cell,cell_type,0.7487857937812805,35260804
1057,TCR VDJ,DNA,0.6326318979263306,35260804
1058,TCR,gene,0.9929680228233337,35260804
1059,M2e-tetramer-sorted CD4 T cells,cell_line,0.8936665058135986,35260804
1060,M2e,cell_type,0.5206080675125122,35260804
1061,M2e-,gene,0.9538078308105469,35260804
1062,Th1,cell_line,0.8986108899116516,35260804
1063,Tregs,cell_type,0.528980016708374,35260804
1064,Trm cells,cell_type,0.5313071012496948,35260804
1065,Cd69,gene,0.9967952966690063,35260804
1066,Nfkbid,gene,0.9979310035705566,35260804
1067,Brd2,gene,0.9953267574310303,35260804
1068,FosB,gene,0.9987971782684326,35260804
1069,TCR clonotype,cell_line,0.63926762342453,35260804
1070,TCR,gene,0.9859171509742737,35260804
1071,IL-17,gene,0.9925515055656433,35260804
1072,IL-22,gene,0.9921506643295288,35260804
1073,regulatory and cytotoxic cells,cell_type,0.5614258050918579,35260804
1074,reactivated Th17 Trm cells,cell_line,0.5054937601089478,35260804
1075,Th17 Trm cells,cell_type,0.7233178615570068,35260804
1076,regulatory genes,DNA,0.5741457939147949,35260804
1077,Lag3,gene,0.9966422319412231,35260804
1078,Tigit,gene,0.9963685274124146,35260804
1079,Ctla4,gene,0.9951205849647522,35260804
1080,Pdcd1,gene,0.9962974190711975,35260804
1081,M2e-specific Trm cells,cell_line,0.5790115594863892,35260804
1082,lung M2e-specific Th17 Trm cells,cell_line,0.6898424625396729,35260804
1083,respiratory virus infections,disease,0.9989128708839417,35260804
1084,influenza virus infections,disease,0.9998924136161804,35260804
1085,anti-PD-1,gene,0.7629067301750183,35256819
1086,GITR,gene,0.9897924661636353,35256819
1087,GITR,gene,0.9842371344566345,35256819
1088,glucocorticoid-induced tumor necrosis factor receptor-related protein,gene,0.9957342147827148,35256819
1089,GITR,gene,0.9912903308868408,35256819
1090,Tcells,cell_type,0.8688603639602661,35256819
1091,human,species,0.9944966435432434,35256819
1092,GITR,gene,0.9898202419281006,35256819
1093,GITR,gene,0.9835683703422546,35256819
1094,anti-PD-1 antibody,gene,0.9963884353637695,35256819
1095,GITR ligand,gene,0.9132440090179443,35256819
1096,GITR-L,gene,0.9932519197463989,35256819
1097,PD-,gene,0.8129462003707886,35256819
1098,FcR,gene,0.9869182705879211,35256819
1099,GITR,gene,0.9911609888076782,35256819
1100,antigen-specific GITR(+)PD-,cell_line,0.5728292465209961,35256819
1101,antigen-specific,cell_type,0.4708360731601715,35256819
1102,GITR,gene,0.8849750757217407,35256819
1103,PD-,gene,0.8301831483840942,35256819
1104,1(+) Tcells,cell_line,0.9342817664146423,35256819
1105,anti-PD-1,gene,0.7279355525970459,35256819
1106,GITR-L,gene,0.9950425624847412,35256819
1107,PD-1-directed GITR-L construct,DNA,0.6547799706459045,35256819
1108,PD-1,gene,0.9980658888816833,35256819
1109,GITR-L,gene,0.9938861727714539,35256819
1110,tumor,disease,0.9995859265327454,35256819
1111,xenograft humanized mouse tumor models,cell_line,0.6965965628623962,35256819
1112,humanized,species,0.7919307947158813,35256819
1113,mouse,species,0.9481384754180908,35256819
1114,tumor,disease,0.9471990466117859,35256819
1115,Ki67,gene,0.9243555665016174,35256819
1116,TIGIT,gene,0.9953463673591614,35256819
1117,memory Tcells,cell_type,0.885525107383728,35256819
1118,PD-1,gene,0.9521510004997253,35256819
1119,GITR,gene,0.990021824836731,35256819
1120,GITR,gene,0.9843795895576477,35256819
1121,cancer,disease,0.9998399019241333,35256819
1122,acral melanoma,disease,0.9999958872795105,35247927
1123,Acral melanoma,disease,0.9999920129776001,35247927
1124,melanoma,disease,0.9999908208847046,35247927
1125,acral melanoma,disease,0.9999633431434631,35247927
1126,scRNA,RNA,0.5931497812271118,35247927
1127,acral melanoma,disease,0.9999695420265198,35247927
1128,non-acral cutaneous melanoma,disease,0.9999885559082031,35247927
1129,T cells,cell_type,0.9200103282928467,35247927
1130,NK cells,cell_type,0.9150283336639404,35247927
1131,B cells,cell_type,0.850706160068512,35247927
1132,macrophages,cell_type,0.8557841777801514,35247927
1133,dendritic cells,cell_type,0.876930296421051,35247927
1134,metastatic acral melanoma,disease,0.8394107222557068,35247927
1135,gene signatures,DNA,0.7201738953590393,35247927
1136,Acral melanoma,disease,0.9999220371246338,35247927
1137,CD8,cell_line,0.464270681142807,35247927
1138,CD8 T cells,cell_type,0.6745002269744873,35247927
1139,CD8 T,gene,0.9776212573051453,35247927
1140,NK cells,cell_type,0.8741953372955322,35247927
1141,T cells,cell_type,0.7044479846954346,35247927
1142,non,cell_type,0.4378884434700012,35247927
1143,non-acral cutaneous melanomas,disease,0.9999011158943176,35247927
1144,Immune cells,cell_type,0.9147779941558838,35247927
1145,acral melanoma,disease,0.9997965693473816,35247927
1146,PD-1,gene,0.9968510270118713,35247927
1147,LAG-3,gene,0.9935939908027649,35247927
1148,CTLA-4,gene,0.9979833364486694,35247927
1149,VISTA,gene,0.9817471504211426,35247927
1150,TIGIT,gene,0.990776777267456,35247927
1151,Adenosine,drug,0.9944920539855957,35247927
1152,A2A receptor,gene,0.9586595892906189,35247927
1153,ADORA2,gene,0.9811973571777344,35247927
1154,VISTA,gene,0.9854728579521179,35247927
1155,myeloid cells,cell_line,0.8149493336677551,35247927
1156,TIGIT,gene,0.9924446940422058,35247927
1157,T/NK cells,cell_type,0.6588371992111206,35247927
1158,Acral melanoma,disease,0.9997490644454956,35247927
1159,cutaneous melanoma,disease,0.999988853931427,35247927
1160,PD-1,gene,0.9966283440589905,35245832
1161,TIGIT,gene,0.9960545301437378,35245832
1162,tumour cell,cell_type,0.6135615110397339,35245832
1163,tumour,disease,0.9999805688858032,35245832
1164,oesophageal adenocarcinoma,disease,0.9999961256980896,35245832
1165,PD-1,gene,0.993579626083374,35245832
1166,TIGIT,gene,0.9910348057746887,35245832
1167,OAC cells,cell_line,0.7502938508987427,35245832
1168,OAC,disease,0.9999827146530151,35245832
1169,OAC cells,cell_type,0.692816972732544,35245832
1170,OAC,disease,0.9999595880508423,35245832
1171,tumour,disease,0.999910831451416,35245832
1172,PD-1,gene,0.9964535236358643,35245832
1173,TIGIT,gene,0.9935990571975708,35245832
1174,pre-malignant oesophageal epithelial cells,cell_type,0.7971518039703369,35245832
1175,pre,disease,0.6994481086730957,35245832
1176,Barrett,disease,0.9884927868843079,35245832
1177,s Oesophagus,disease,0.9961463809013367,35245832
1178,OAC,disease,0.9999710321426392,35245832
1179,glucose,drug,0.9993385672569275,35245832
1180,PD-1,gene,0.9946622252464294,35245832
1181,TIGIT,gene,0.9946560859680176,35245832
1182,OAC cells,cell_line,0.7243710160255432,35245832
1183,OAC,disease,0.975470244884491,35245832
1184,PD-1,gene,0.9930822849273682,35245832
1185,OAC,disease,0.9999289512634277,35245832
1186,OAC cells,cell_type,0.8556568026542664,35245832
1187,OAC,disease,0.9998700618743896,35245832
1188,glucose,drug,0.9989593029022217,35245832
1189,TIGIT,gene,0.994358241558075,35245832
1190,OAC,disease,0.9942387342453003,35245832
1191,GLUT1,gene,0.9797496795654297,35245832
1192,OAC cells,cell_line,0.6243849396705627,35245832
1193,PD-1,gene,0.9926401376724243,35245832
1194,TIGIT,gene,0.9969215989112854,35245832
1195,OAC cells,cell_line,0.9554579257965088,35245832
1196,OAC,disease,0.9998878240585327,35245832
1197,TIGIT,gene,0.9787648916244507,35245832
1198,PD-1,gene,0.9928889274597168,35245832
1199,OAC cells,cell_type,0.8818050026893616,35245832
1200,PD-1,gene,0.9938202500343323,35245832
1201,hypoxic tumours,disease,0.982785701751709,35245832
1202,TIGIT,gene,0.9944642186164856,35245832
1203,OAC,disease,0.9999526739120483,35245832
1204,PD-1,gene,0.9939336180686951,35245832
1205,hypoxic tumours,disease,0.9955445528030396,35245832
1206,cancer cell,cell_type,0.7217268943786621,35236323
1207,cancer,disease,0.9986538887023926,35236323
1208,hepatocellular carcinoma,disease,0.9999985694885254,35236323
1209,HCC,disease,0.9999906420707703,35236323
1210,Ferroptosis-related genes,DNA,0.7867459654808044,35236323
1211,Ferroptosis,disease,0.6880460381507874,35236323
1212,FRGs,gene,0.7805873155593872,35236323
1213,pyroptosis-related genes,DNA,0.9042440056800842,35236323
1214,pyroptosis,disease,0.6964590549468994,35236323
1215,PRGs,DNA,0.6980738043785095,35236323
1216,FerrDb,DNA,0.9084204435348511,35236323
1217,FRGs,gene,0.9848105311393738,35236323
1218,PRGs,gene,0.5369665622711182,35236323
1219,LIHC,disease,0.9968774318695068,35236323
1220,ICGC,DNA,0.5114820599555969,35236323
1221,FRGs,gene,0.9921653270721436,35236323
1222,PRGs,gene,0.9685773253440857,35236323
1223,differentially expressed genes,DNA,0.8891538381576538,35236323
1224,DEGs,DNA,0.8764338493347168,35236323
1225,HCC,disease,0.9971006512641907,35236323
1226,DEGs,DNA,0.565045952796936,35236323
1227,HCC,disease,0.9992579817771912,35236323
1228,patients,species,0.9951632022857666,35236323
1229,patients,species,0.9832513332366943,35236323
1230,immunosuppressive cells,cell_type,0.8748189210891724,35236323
1231,macrophages,cell_type,0.8843376636505127,35236323
1232,Th2_cells,cell_line,0.5182927846908569,35236323
1233,Treg,cell_type,0.7998547554016113,35236323
1234,cisplatin,drug,0.9994731545448303,35236323
1235,mitomycin,drug,0.9993575215339661,35236323
1236,doxorubicin,drug,0.999213457107544,35236323
1237,CTLA4,gene,0.9982762336730957,35236323
1238,HAVCR2,gene,0.9944571256637573,35236323
1239,LAG3,gene,0.9929528832435608,35236323
1240,PDCD1,gene,0.9973119497299194,35236323
1241,TIGIT,gene,0.9768680334091187,35236323
1242,CTLA4,gene,0.949163019657135,35236323
1243,PD-1,gene,0.9961603283882141,35236323
1244,CTLA4,gene,0.9919673800468445,35236323
1245,PD-1,gene,0.9982041120529175,35236323
1246,CTLA4,gene,0.9957257509231567,35236323
1247,PD-1,gene,0.9979982376098633,35236323
1248,FRGs,gene,0.9672900438308716,35236323
1249,PRGs,gene,0.9019428491592407,35236323
1250,HCC,disease,0.9973805546760559,35236323
1251,patients,species,0.99198979139328,35236323
1252,semi,DNA,0.5224903225898743,35234305
1253,trophoblast cells,cell_type,0.9349021315574646,35234305
1254,Immune checkpoint molecules,gene,0.5917991995811462,35234305
1255,ICMs,gene,0.8215898275375366,35234305
1256,PD-1,gene,0.9943682551383972,35234305
1257,CTLA-4,gene,0.9975167512893677,35234305
1258,ICMs,disease,0.9941086769104004,35234305
1259,ICMs,cell_line,0.8932154774665833,35234305
1260,PD-1,gene,0.9982510805130005,35234305
1261,CTLA-4,gene,0.9975160360336304,35234305
1262,Tim-3,gene,0.9975645542144775,35234305
1263,Tigit,gene,0.9864540696144104,35234305
1264,Lag-3,gene,0.9929719567298889,35234305
1265,VISTA,gene,0.9890415072441101,35234305
1266,cancer,disease,0.9999860525131226,35234305
1267,TIGIT,gene,0.9917603135108948,35228811
1268,FOXP3+Regulatory T Cells,cell_line,0.865452766418457,35228811
1269,FOXP3+,gene,0.7667869925498962,35228811
1270,Acute Coronary OBJECTIVE,disease,0.9984415173530579,35228811
1271,T-cell immunoglobulin,gene,0.9966141581535339,35228811
1272,ITIM,gene,0.9577827453613281,35228811
1273,TIGIT,gene,0.9945821762084961,35228811
1274,Foxp3,cell_line,0.767639696598053,35228811
1275,Foxp3+ regulatory T cells,cell_type,0.7801107168197632,35228811
1276,Foxp3+,gene,0.9844719767570496,35228811
1277,TIGIT+Tregs,cell_line,0.7599004507064819,35228811
1278,TIGIT+,gene,0.9902323484420776,35228811
1279,acute coronary syndrome,disease,0.9999935030937195,35228811
1280,ACS,disease,0.9998935461044312,35228811
1281,patients,species,0.9787730574607849,35228811
1282,TIGIT+Tregs,cell_line,0.7742257118225098,35228811
1283,TIGIT+,gene,0.9845412969589233,35228811
1284,ACS,disease,0.9998177886009216,35228811
1285,patients,species,0.9918352365493774,35228811
1286,ACS,disease,0.9998216032981873,35228811
1287,patients,species,0.9881686568260193,35228811
1288,chronic coronary syndrome,disease,0.9999945759773254,35228811
1289,CCS,disease,0.9999890923500061,35228811
1290,patients,species,0.9815109372138977,35228811
1291,coronary artery disease,disease,0.999998152256012,35228811
1292,TIGIT+Tregs,cell_line,0.8534438014030457,35228811
1293,TIGIT+,gene,0.9878746867179871,35228811
1294,serum interleukin-6,gene,0.6173790693283081,35228811
1295,IL-6,gene,0.99129319190979,35228811
1296,transforming growth factor-,gene,0.9841580986976624,35228811
1297,TGF-,gene,0.9457602500915527,35228811
1298,TIGIT,cell_line,0.7031171321868896,35228811
1299,TIGIT+,gene,0.9872066974639893,35228811
1300,ACS,disease,0.9999361038208008,35228811
1301,patients,species,0.9933537244796753,35228811
1302,CCS,disease,0.9999110698699951,35228811
1303,patients,species,0.9827788472175598,35228811
1304,TIGIT+Tregs,cell_line,0.7386599183082581,35228811
1305,TIGIT+,gene,0.9811214208602905,35228811
1306,patients,species,0.9863237142562866,35228811
1307,TIGIT,cell_line,0.8442497253417969,35228811
1308,TIGIT+Tregs,cell_type,0.7453348636627197,35228811
1309,TIGIT+,gene,0.987515926361084,35228811
1310,ACS,disease,0.9999314546585083,35228811
1311,TIGIT+Tregs,cell_line,0.7930140495300293,35228811
1312,TIGIT+,gene,0.9762834310531616,35228811
1313,ACS,disease,0.9999598264694214,35228811
1314,IL-6,gene,0.98301100730896,35228811
1315,TGF- was,gene,0.8364642262458801,35228811
1316,ACS,disease,0.9991581439971924,35228811
1317,patients,species,0.990047037601471,35228811
1318,CCS,disease,0.9926198124885559,35228811
1319,patients,species,0.9873807430267334,35228811
1320,IL-6,gene,0.9821857810020447,35228811
1321,TIGIT+Tregs,cell_line,0.8009641170501709,35228811
1322,TIGIT+,gene,0.9542238116264343,35228811
1323,TGF- and TIGIT+Tregs,cell_line,0.7522237300872803,35228811
1324,TGF,gene,0.9727137088775635,35228811
1325,TIGIT,gene,0.929053008556366,35228811
1326,TIGIT,cell_line,0.8531208634376526,35228811
1327,TIGIT+Tregs,cell_type,0.7052704691886902,35228811
1328,TIGIT+,gene,0.9428855180740356,35228811
1329,ACS,disease,0.9996726512908936,35228811
1330,IL-6,gene,0.9533118009567261,35228811
1331,TGF-,gene,0.9752781391143799,35228811
1332,TIGIT+Tregs,cell_line,0.8218763470649719,35228811
1333,TIGIT+,gene,0.9855765700340271,35228811
1334,ACS,disease,0.9998743534088135,35228811
1335,TIGIT+Tregs,cell_line,0.8270316123962402,35228811
1336,TIGIT+,gene,0.9673565030097961,35228811
1337,ACS,disease,0.9991445541381836,35228811
1338,atherosclerotic plaque,disease,0.8825756311416626,35228811
1339,Gilteritinib,drug,0.9987672567367554,35228711
1340,FLT3-ITD mutant leukemia,disease,0.9949764013290405,35228711
1341,FLT3,gene,0.9894497990608215,35228711
1342,ITD,gene,0.5327240228652954,35228711
1343,hematopoietic stem cell,cell_type,0.7882046699523926,35228711
1344,FLT3,DNA,0.5748668909072876,35228711
1345,FLT3 internal tandem duplication mutant,gene,0.9732980728149414,35228711
1346,FLT3-ITD(+),gene,0.9480531811714172,35228711
1347,acute myeloid leukemia,disease,0.9999793171882629,35228711
1348,sorafenib,drug,0.9987486600875854,35228711
1349,FLT3,gene,0.9922829270362854,35228711
1350,graft-versus-leukemia,disease,0.9064671397209167,35228711
1351,FLT3,DNA,0.7427862286567688,35228711
1352,FLT3-ITD,gene,0.9913557171821594,35228711
1353,interleukin-15,gene,0.9937889575958252,35228711
1354,IL-15,gene,0.9950811266899109,35228711
1355,FLT3,gene,0.9944011569023132,35228711
1356,gilteritinib,drug,0.998529314994812,35228711
1357,FLT3,gene,0.9835313558578491,35228711
1358,FLT3-ITD transfected Ba/F3 leukemia,cell_line,0.8760825395584106,35228711
1359,FLT3-,gene,0.9953736662864685,35228711
1360,Ba/F3-FLT3-,cell_line,0.8160122036933899,35228711
1361,FLT3-,gene,0.9250705242156982,35228711
1362,ITD,disease,0.9999611973762512,35228711
1363,mice,species,0.9869616031646729,35228711
1364,gilteritinib,drug,0.9991982579231262,35228711
1365,PD-1,gene,0.716916561126709,35228711
1366,TIGIT,gene,0.9879062175750732,35228711
1367,CD8(+) T cells,cell_type,0.8974736332893372,35228711
1368,IL-15,gene,0.9783384203910828,35228711
1369,Ba/F3-FLT3-ITD,cell_line,0.7734526991844177,35228711
1370,FLT3-ITD,gene,0.891991376876831,35228711
1371,luciferase,gene,0.9748929738998413,35228711
1372,FLT3,gene,0.9876235723495483,35228711
1373,ITD,gene,0.5283024311065674,35228711
1374,gilteritinib,drug,0.998884379863739,35228711
1375,leukemia,disease,0.9992533326148987,35228711
1376,graft-versus-host disease,disease,0.9999995231628418,35228711
1377,GVHD,disease,0.999995231628418,35228711
1378,gilteritinib,drug,0.9987070560455322,35228711
1379,FLT3-ITD(+) leukemia,disease,0.9999371767044067,35228711
1380,FLT3-ITD,gene,0.7728157639503479,35228711
1381,GVHD,disease,0.9997393488883972,35228711
1382,Exosomes,cell_type,0.6054033637046814,35218675
1383,tumor,disease,0.9995071887969971,35218675
1384,cancer,disease,0.9999817609786987,35218675
1385,exosomes,cell_type,0.6881561279296875,35218675
1386,Exosomes,cell_type,0.5947030186653137,35218675
1387,exosomes,cell_type,0.6534397006034851,35218675
1388,tumor,disease,0.9998223185539246,35218675
1389,tumors,disease,0.9999948740005493,35218675
1390,exosomes,cell_type,0.6811704039573669,35218675
1391,exosomes,cell_type,0.723805844783783,35218675
1392,CD69,gene,0.9826390743255615,35218675
1393,TIGIT,gene,0.9941599369049072,35218675
1394,TIM-3,gene,0.9941033720970154,35218675
1395,LAG-3,gene,0.9886714220046997,35218675
1396,tumor necrosis factor,gene,0.9966137409210205,35218675
1397,TNF,gene,0.9728977680206299,35218675
1398,T cells,cell_type,0.9110522866249084,35218675
1399,exosomes,cell_type,0.697450578212738,35218675
1400,Leukocyte Immunoglobin-Like Receptors,gene,0.9965976476669312,35218675
1401,LILR,gene,0.9876783490180969,35218675
1402,B7-H3,gene,0.9932745695114136,35218675
1403,V-,gene,,35218675
1404,Ig suppressor of T cell activation,gene,0.9918373227119446,35218675
1405,VISTA,gene,0.996369481086731,35218675
1406,CD155,gene,0.9921870231628418,35218675
1407,tumor cells,cell_type,0.8918925523757935,35218675
1408,tumor,disease,0.9863366484642029,35218675
1409,exosomes,cell_type,0.6198907494544983,35218675
1410,tumors,disease,0.999997615814209,35218675
1411,patient,species,0.9820830821990967,35218675
1412,m(6)A-RNA,RNA,0.6837349534034729,35211628
1413,transcriptomic,DNA,0.476688951253891,35211628
1414,m(6)A-RNA,RNA,0.7397870421409607,35211628
1415,m,DNA,0.9465352296829224,35211628
1416,m(6)A-RMRs,RNA,0.6900421977043152,35211628
1417,cancers,disease,0.999994158744812,35211628
1418,m(6)A-RMRs,gene,0.7873254418373108,35211628
1419,m(6)A-RMRs,gene,0.8367294669151306,35211628
1420,sepsis,disease,0.9999428987503052,35211628
1421,acute respiratory distress syndrome,disease,0.9999955892562866,35211628
1422,shock,disease,0.9987132549285889,35211628
1423,trauma,disease,0.9990923404693604,35211628
1424,m(6)A-RMRs,gene,0.992263674736023,35211628
1425,atherosclerosis,disease,0.9999972581863403,35211628
1426,inflammatory bowel disease,disease,0.9999985694885254,35211628
1427,rheumatoid,disease,0.9999973773956299,35211628
1428,arthritis,disease,0.9999966621398926,35211628
1429,m(6)A-RMRs,gene,0.9940327405929565,35211628
1430,lupus,disease,0.9999808073043823,35211628
1431,psoriasis,disease,0.9999877214431763,35211628
1432,organ,disease,0.6242617964744568,35211628
1433,m(6)A-,gene,0.9670000076293945,35211628
1434,RMRs,cell_type,0.6001483201980591,35211628
1435,end-stage renal failure,disease,0.999911904335022,35211628
1436,ESRF,disease,0.9999759197235107,35211628
1437,m,DNA,0.4577862620353699,35211628
1438,Middle-East respiratory syndrome,disease,0.9999955892562866,35211628
1439,coronavirus,disease,0.9396266341209412,35211628
1440,m(6)A-RMRs,gene,0.9848129153251648,35211628
1441,oxPAPC,gene,0.5116283297538757,35211628
1442,m(6)A-RMRs,gene,0.9885364770889282,35211628
1443,oxLDL,gene,0.991823136806488,35211628
1444,m(6)A-RMRs,gene,0.9945659637451172,35211628
1445,m(6)A-RMRs,gene,0.9961044192314148,35211628
1446,cancer,disease,0.9999972581863403,35211628
1447,cancers,disease,0.9999926090240479,35211628
1448,A-RMRs,gene,0.9524036645889282,35211628
1449,proinflammatory M1 macrophages,cell_line,0.803601086139679,35211628
1450,A-RMRs,gene,0.9278753995895386,35211628
1451,A-RMRs,gene,0.9451495409011841,35211628
1452,CD4(+)Foxp3(+) immunosuppressive Treg,cell_line,0.8836798667907715,35211628
1453,CD4,gene,0.9622291922569275,35211628
1454,Foxp3,gene,0.9003324508666992,35211628
1455,Treg,cell_type,0.547820508480072,35211628
1456,m,DNA,0.6803199052810669,35211628
1457,A-RMRs,gene,0.902204155921936,35211628
1458,TIM3,gene,0.9458542466163635,35211628
1459,TIGIT,gene,0.9947097301483154,35211628
1460,PD-L2,gene,0.9960732460021973,35211628
1461,CTLA4,gene,0.9924594759941101,35211628
1462,CD40,gene,0.9720906615257263,35211628
1463,m,drug,0.5175272822380066,35211628
1464,m(6)A-RMRs,gene,0.968153178691864,35211628
1465,m(6)A,drug,0.8291196823120117,35211628
1466,-,DNA,0.5524693727493286,35211628
1467,RMRs,gene,0.6580014228820801,35211628
1468,NF-B,gene,0.9887925982475281,35211628
1469,JAK,gene,0.9826576113700867,35211628
1470,STAT,gene,0.9337669610977173,35211628
1471,m,DNA,0.4833621382713318,35211628
1472,m(6)A-RMRs,gene,0.9900364279747009,35211628
1473,TP53,gene,0.997433602809906,35211628
1474,PTEN,gene,0.9940044283866882,35211628
1475,APC,disease,0.8483508825302124,35211628
1476,(13) methionine,drug,0.9827182292938232,35211628
1477,homocysteine,drug,0.9995726346969604,35211628
1478,methyl,drug,0.8646233677864075,35211628
1479,Mthfd1,gene,0.7646066546440125,35211628
1480,m,drug,0.7988024353981018,35211628
1481,m(6)A-RMRs,gene,0.8544049859046936,35211628
1482,(14) m(6)A,drug,0.983910083770752,35211628
1483,RBM15,gene,0.9772201776504517,35211628
1484,m(6)A,drug,0.9861652255058289,35211628
1485,FTO,gene,0.9626615643501282,35211628
1486,H3K4 methyltransferase,gene,0.9849880337715149,35211628
1487,MLL1,gene,0.9871028661727905,35211628
1488,DNA methyltransferase,gene,0.9591701626777649,35211628
1489,DNMT1,gene,0.9892451763153076,35211628
1490,m,DNA,0.8332724571228027,35211628
1491,m(6)A,RNA,0.6060253977775574,35211628
1492,FTO,gene,0.9433729648590088,35211628
1493,METTL3,gene,0.9051758050918579,35211628
1494,WTAP,gene,0.9596492648124695,35211628
1495,m(6)A-RMRs,gene,0.9950774312019348,35211628
1496,cancers,disease,0.9999957084655762,35211628
1497,inflammatory disorders,disease,0.9999873638153076,35211628
1498,metabolic cardiovascular diseases,disease,0.9993379712104797,35211628
1499,autoimmune diseases,disease,0.9999949336051941,35211628
1500,organ failures,disease,0.9999771118164062,35211628
1501,cancers,disease,0.9999969005584717,35211628
1502,CAPG,gene,0.9767574667930603,35186171
1503,Immunosuppressive Cell,cell_line,0.9393696784973145,35186171
1504,patients,species,0.9493350982666016,35186171
1505,advanced ovarian cancer,disease,0.9999757409095764,35186171
1506,immune-related gene,DNA,0.5136405229568481,35186171
1507,immunocyte,cell_type,0.8476547002792358,35186171
1508,ovarian cancer,disease,0.9999757409095764,35186171
1509,"Capping Actin Protein, Gelsolin-Like (CAPG) gene",DNA,0.8723021745681763,35186171
1510,"Capping Actin Protein, Gelsolin-Like",gene,0.9420174956321716,35186171
1511,CAPG,gene,0.9876983165740967,35186171
1512,actin,gene,0.9085007309913635,35186171
1513,tumor,disease,0.9999927282333374,35186171
1514,CAPG,gene,0.9563647508621216,35186171
1515,ovarian cancer,disease,0.9999919533729553,35186171
1516,CAPG,gene,0.9892100691795349,35186171
1517,CAPG,gene,0.9579521417617798,35186171
1518,CAPG,gene,0.9238662719726562,35186171
1519,immune infiltrates,cell_type,0.701741099357605,35186171
1520,patients,species,0.9835007190704346,35186171
1521,CAPG,gene,0.9565396904945374,35186171
1522,CAPG,gene,0.9321882128715515,35186171
1523,Toll-like receptor,gene,0.967593789100647,35186171
1524,CAPG,gene,0.9931488633155823,35186171
1525,regulatory T cells,cell_type,0.7780641317367554,35186171
1526,Tregs,cell_type,0.8830156922340393,35186171
1527,tumor-associated macrophages,cell_type,0.8400160074234009,35186171
